overall,verified,reviewTime,reviewerID,asin,style,reviewerName,reviewText,summary,unixReviewTime,vote,image,Positive/Negative
5,True,"01 31, 2017",AQN8A38PJ8V41,B0012Y0ZG2,{'Size:': ' 32'},pamela,highly recommend,five stars,1485820800,,,0
5,True,"01 31, 2017",ATEX4XVEQYN7B,B0012Y0ZG2,{'Size:': ' 15'},BERNARD POMORSKI,gives a nice body to thin hair.,five stars,1485820800,,,0
5,True,"01 25, 2017",AM6VM4AHB7CG4,B0012Y0ZG2,{'Size:': ' 28'},Niclana Tolmasoff,i can't live without this shampoo!,five stars,1485302400,16,,0
4,True,"01 23, 2017",AIWVB6601DJOO,B0012Y0ZG2,{'Size:': ' 6'},Amazon Customer,love this stuff.,four stars,1485129600,,,0
5,True,"01 22, 2017",A23ALLEUZQKAR1,B0012Y0ZG2,{'Size:': ' 500ml'},NeNeBe,my granddaughter loves the fragrance.,great fragrance,1485043200,,,0
5,False,"01 21, 2017",A3IGHIOZ898AWG,B0012Y0ZG2,{'Size:': ' 28'},Julie,"this shampoo is so refreshing! i love how clean and tingly it makes my scalp feel, and it smells really good, too!",love this refreshing shampoo!,1484956800,,,0
5,True,"01 20, 2017",A27VWQXCDU4U9D,B0012Y0ZG2,{'Size:': ' 364'},Linda sommer,love it,five stars,1484870400,,,0
5,True,"01 19, 2017",A1MAJCTEK9HZHD,B0012Y0ZG2,{'Size:': ' 27'},Ninfa Lopez Clariond,love this product,five stars,1484784000,,,0
5,True,"01 17, 2017",A2K4C2K7NZLOQI,B0012Y0ZG2,{'Size:': ' 136'},Amazon Customer,well pleased,five stars,1484611200,,,0
5,True,"01 17, 2017",AT2F2DJ7RELJI,B0012Y0ZG2,{'Size:': ' 27'},Mary Beadles,these are great!  they smell wonderful; they feel great on your skin; and they last a long time.  they make great gifts!,these are great! they smell wonderful,1484611200,,,0
5,True,"01 16, 2017",A23S9B3XGR5CMX,B0012Y0ZG2,{'Size:': ' 49'},Andrew Albeck,great product!  this is a wonderful addition to any dopp kit to keep your face lettuce looking sharp.,great product!,1484524800,,,0
5,True,"01 16, 2017",ASWLL1VJA7WOG,B0012Y0ZG2,{'Size:': ' 49'},Samuel Sneed,great product... just what i wanted.  works great and very stylish.,five stars,1484524800,,,0
5,True,"01 15, 2017",AZ520NWW40I9B,B0012Y0ZG2,{'Size:': ' 6'},Abigail Harden,my male roommate and i both love this shampoo! my hair looks healthy and never dry or frizzy when i use it consistently. all the theorie products i have used have been excellent and do exactly what they promise. i would recommend it to anyone!,best shampoo i've ever used!,1484438400,,,0
5,True,"01 15, 2017",A1S7I4K5PNOUDD,B0012Y0ZG2,{'Size:': ' 1 Pound'},Sue,google the uses and you will be a buyer.,five stars,1484438400,,,0
5,True,"01 13, 2017",A289XUH39KKR89,B0012Y0ZG2,{'Size:': ' 18'},E E.,"great price!  product received exactly as described, in perfect condition and  on time.  thank you",great price! product received exactly as described,1484265600,,,0
5,True,"01 7, 2017",A2B33XXX3MZC6R,B0012Y0ZG2,{'Size:': ' 49'},Tom Waters,great comb! very well made and the wood even has a nice scent. pairs well with northern fir's beard oil!,another quality product from northern fir,1483747200,,,0
5,True,"01 5, 2017",A2T6UI6V98KT94,B0012Y0ZG2,{'Size:': ' 586'},Joi Sanders,this is one of the most beautiful lotions i have ever used. compliments on a daily basis! it is so soft and smooth. love it!,ultimate kors,1483574400,,,0
5,True,"01 5, 2017",A1C13KVGOWMI6A,B0012Y0ZG2,{'Size:': ' 78'},Heather,great product and good service.,five stars,1483574400,,,0
5,True,"01 2, 2017",A3VHZAX3IU2ZWD,B0012Y0ZG2,{'Size:': ' 121'},Joyce Pope,i love this shower gel. it smells very good that is why i keep order it over and over again. keep carrying this enchanted orchid.,make you feel good.,1483315200,,,0
5,True,"01 1, 2017",A250XH0NBH6AHN,B0012Y0ZG2,{'Size:': ' 125'},deborah c. mcclellan,this product is very gentle on my skin,five stars,1483228800,,,0
5,True,"01 1, 2017",A29F4PQDQ8MU0M,B0012Y0ZG2,{'Size:': ' 10'},Amazon Customer,"smells great, boyfriend loves the scent.",sad that it's hard to come by,1483228800,,,0
5,True,"12 30, 2016",A1Y5HC26OO5D4H,B0012Y0ZG2,{'Size:': ' 192'},ANTOINETTE COHEN,excellent,five stars,1483056000,,,0
5,False,"12 29, 2016",A2KPY1O5YG9B6I,B0012Y0ZG2,{'Size:': ' 28'},lhasa lover,"i'm 63 with still nice hair but so much less than when i was younger, before menopause, so i bought both the shampoo and this conditioner to help strengthen and grow my hair possibly thicker again...the shampoo made my hair feel so stiff it was hard to push my fingers thru my scalp, i wasn't happy, but rinsed and put in this conditioner..........wow..... my hair turned into silk.....my scalp felt cool like there is mint in the conditioner.....hope it works, i will stick it out because of the conditioner.....i also never understand when a company make the shampoo bottle larger than the conditioner bottle...we all use more conditioner than shampoo, ..i will update in a couple of months",great conditioner but please make a larger bottle,1482969600,3,,0
5,True,"12 27, 2016",A27V608OPEA3CD,B0012Y0ZG2,{'Size:': ' 121'},Joyce M. Amos,this is one of my favorite bath and body products. i love the fragrance.,bath and body wash gels,1482796800,,,0
5,True,"12 26, 2016",A7QMV1ENEUAC9,B0012Y0ZG2,{'Size:': ' 1000ml/33.8oz'},mary,"love this shampoo, came very quickly, thank you.",five stars,1482710400,,,0
5,True,"12 21, 2016",A1GVT488CKU6ZB,B0012Y0ZG2,{'Size:': ' 243'},Ellen M Smith,"excellent non-greasy cream for rough spots - heels, elbows especially.",five stars,1482278400,,,0
5,True,"12 20, 2016",A22WRCL3T66COU,B0012Y0ZG2,{'Size:': ' 352'},Moniqueici,eau de hadrien is my favorite of the annick goutal line & the lotion is lovely.,lovely light fragrance,1482192000,,,0
5,True,"12 19, 2016",AXZPSRWKSDO27,B0012Y0ZG2,{'Size:': ' 463'},KPM,"christmas present.
my son loves the variety. inviting look.
efficient packaging. arrived in a few days.  :)",variety,1482105600,,,0
5,True,"12 15, 2016",A2L5BRKS3Q0J0D,B0012Y0ZG2,{'Size:': ' 337'},derek n.,great,five stars,1481760000,,,0
5,True,"12 14, 2016",A2IRWVZEOPD2BG,B0012Y0ZG2,{'Size:': ' 49'},David,i appreciate craftsmanship and northern fir provided that with this comb. great relic for any man who appreciates the finer things in life. i use it for my hair and have no issues what-so-ever. thanks!,excellent craftsmanship,1481673600,,,0
5,True,"12 14, 2016",A1JL5CJJDECOH4,B0012Y0ZG2,{'Size:': ' 29.2'},Tony T.,great product!,5 stars!,1481673600,,,0
5,True,"12 12, 2016",A1XCIY3DWUIC3C,B0012Y0ZG2,{'Size:': ' 1 Pack'},R Goldburg,i have been using this shampoo for a long time and was happy to have it available to me a 4 pack; to me it's the best shampoo available,... using this shampoo for a long time and was happy to have it available to me a 4 pack,1481500800,,,0
5,True,"12 10, 2016",A1V4LZJKGV2YSU,B0012Y0ZG2,{'Size:': ' 214'},L. Jane Wells,this is the best smelling body wash ever!  love it.,body wash,1481328000,,,0
5,True,"12 9, 2016",A2X7VCBZQROXVM,B0012Y0ZG2,{'Size:': ' 6'},Amazon Customer,i love this product. really makes my hair moisturized and silky,five stars,1481241600,,,0
5,True,"12 8, 2016",A23ZC494ZWNEE0,B0012Y0ZG2,{'Size:': ' 84'},Amazon Customer,this is a great product. i have been using it since two years ago. it is very gentle on your hair!,this is a great product. i have been using it since two ...,1481155200,,,0
5,True,"12 6, 2016",A4IV41UZ0Y789,B0012Y0ZG2,{'Size:': ' 29.2'},Robert Young,great product and fast service.,five stars,1480982400,,,0
5,True,"11 24, 2016",A3EZ4SUXGM5DKJ,B0012Y0ZG2,{'Size:': ' 505'},Diane C,"looks very well-made and colors are rich.  a bit larger than i expected (shame on me for not looking at dimensions), but i think it will look lovely in my daughter's hair.",beautiful and unusual hair decor,1479945600,,,0
5,True,"11 20, 2016",A24NTDGOS70ZA9,B0012Y0ZG2,{'Size:': ' 27'},Rima JG,love these songelle products.  all was good.,five stars,1479600000,,,0
5,True,"11 18, 2016",AY8XPOPF0OVO5,B0012Y0ZG2,{'Size:': ' 1'},ParadiseValley,this product works very well for me. i have tried so many things for straightening my hair. i use various creams and lotions while my hair is wet but i use this after i blowdry and before i flat iron.. my hair is curly (super curly at my scalp and very frizzy through the body of my hair). i have a lot of hair but it is thin and fine in texture. before i flatiron i mist this all over my head. be cautious not to overdo it or spray to close.  even though looks like a big can of hairspray it is a spray shine that elimates frizz and makes your hair smooth and soft. 3 cans will last me an eternity but the price was great and a must have any time i straighten my hair,awesome product for frizzy hair,1479427200,,,0
5,True,"11 14, 2016",A33EQHCO5TZIP5,B0012Y0ZG2,{'Size:': ' one size'},ISHY,always good to freshen up when traveling,five stars,1479081600,2,,0
5,True,"11 14, 2016",A35TPYOPNIDM7,B0012Y0ZG2,{'Size:': ' 55'},Amazon Customer,"great smell and good product. i don't know that it moisturizes our daughters hair as much as we'd like, but the tangle taming conditioner is a good follow-up for this shampoo.",good product!,1479081600,,,0
5,True,"11 14, 2016",A3UXFQUZ6P1JRB,B0012Y0ZG2,{'Size:': ' 281'},BabyBoomer55,"smells incredible...almost a musk, deep scent. lathers very well. you feel clean all day!","smells incredible... almost a musk, deep ...",1479081600,,,0
5,True,"11 13, 2016",ATCQ2K4QG03T4,B0012Y0ZG2,{'Size:': ' 1.69oz'},Kimmie,i like this shampoo. it makes my hair feel nice and soft. i'm in my 50's and on medication. so my hair always feels dry. but when i use this shampoo it makes my hair so much softer.,i like this shampoo,1478995200,,,0
5,True,"11 12, 2016",A2SEHJL7RHNW0Q,B0012Y0ZG2,{'Size:': ' 364'},Bob in Columbus,"purchased this for my wife, she loves the product.  she uses it very night, can see a difference in her skin.","purchased this for my wife, she loves the product ...",1478908800,2,,0
4,False,"11 11, 2016",A3COAV45SLM4LY,B0012Y0ZG2,{'Size:': ' 10'},Raziel1313,my favorite scent for personal care but out is not sold in retail stores anymore. would order in bulk but cannot justify the marked up price.,my favorite scent for personal care but out is not sold ...,1478822400,,,0
5,True,"11 7, 2016",A121C9UWQFW5W6,B0012Y0ZG2,{'Size:': ' 7.6oz'},Barbara Wallace,just what i wanted and it arrived early,five stars,1478476800,,,0
5,True,"11 6, 2016",A14BV6AW987ZDN,B0012Y0ZG2,{'Size:': ' 113'},T. Reynolds,good deal,excellent.,1478390400,,,0
5,True,"11 5, 2016",A25NX4BU2GD908,B0012Y0ZG2,{'Size:': ' 11 fl. oz.'},anne lacy,very nice fragrance.,five stars,1478304000,,,0
5,True,"11 3, 2016",ASL42Q7LYJWFV,B0012Y0ZG2,{'Size:': ' 74'},Janet Roseblatt,tried many but this is the one to buy.,a favorite shower bathing gel.,1478131200,,,0
5,True,"11 2, 2016",A1TYZNOET5SXZF,B0012Y0ZG2,{'Size:': ' 98'},kimogata,makes hair smell really good,five stars,1478044800,,,0
5,True,"11 2, 2016",AMFBQ5BEYWC5T,B0012Y0ZG2,{'Size:': ' 8'},Amazon Customer,"this is a delicious luxury that i have been enjoying for many years. there is no other aroma like it. makes me feel like a pasha, and want to break out my safari hat. thanks to amazon i no longer have trouble finding it. a dime sized dollop goes a long way, so even the smaller container lasts quite a long time.",my favorite shower gel.,1478044800,,,0
5,True,"11 1, 2016",A1NVH7LUS2AVWW,B0012Y0ZG2,{'Size:': ' 10'},Amazon Customer,"for some reason, nowhere near me sells this. amazon fixed this problem, and i'm now a happy fox.",and i'm now a happy fox.,1477958400,2,,0
5,True,"11 1, 2016",A2PW5N4QDA3AG9,B0012Y0ZG2,{'Size:': ' 7.6oz'},Amazon Customer,very good,five stars,1477958400,,,0
5,False,"10 30, 2016",A15NM9DLEOB4XI,B0012Y0ZG2,{'Size:': ' 13'},RedEarth,i really like the way this product  enhances my hair's natural curl without being sticky.  lightweight and non-greasy.,nice hair product.,1477785600,,,0
5,True,"10 26, 2016",AMYTL79JMGQ6D,B0012Y0ZG2,{'Size:': ' 25.3'},Mary Ann,to me this shampoo has to best smell. it cleans very well without drying my hair out. my favorite shampoo.,my favorite shampoo,1477440000,,,0
5,True,"10 25, 2016",A392UWXM2CDJ6V,B0012Y0ZG2,{'Size:': ' 30mla144'},Kathy B.,"great stuff, wish i could find more",five stars,1477353600,,,0
5,True,"10 22, 2016",A1UARSQWRRYEB7,B0012Y0ZG2,{'Size:': ' 90'},LW,love this shampoo! recommended by a friend! color really lasts!,the best!,1477094400,,,0
5,True,"10 20, 2016",A3KXVT8LE6X9LR,B0012Y0ZG2,{'Size:': ' 561'},415sf,ive been using this cleanser for a few years now. i only found it in korea and brought a few tubes every time i visit (once a year). gentle but gets all the crap off. so happy to see it available stateside now.,gentle but gets all the crap off. so happy to see it available stateside ...,1476921600,2,,0
5,False,"10 19, 2016",A3JQ30S858QNER,B0012Y0ZG2,{'Size:': ' 561'},Joseph D. Drypolcher,"so excited to see this on amazon! i found this hem while traveling and couldn't find it anywhere when i got him, this scrub is seriously the best. gentle and effective.",the best scrub,1476835200,3,,0
5,True,"10 17, 2016",A38EDCGATXMRI3,B0012Y0ZG2,{'Size:': ' 13 Fl. Oz'},Amazon Customer,good stuff!,good stuff!,1476662400,,,0
5,True,"10 15, 2016",AV10T680T0UWB,B0012Y0ZG2,{'Size:': ' 74'},Kindle Customer,smells wonderful and lathers nicely.  like all andalou products you know its good for your skin and works well too. i purchase many skin products from this company and like the quality.,the lavender & thyme are a great combo,1476489600,,,0
5,True,"10 11, 2016",A2PUZMHH482FU7,B0012Y0ZG2,{'Size:': ' 266'},inparadise,love this stuff - i'm on my second order. started to get thinning hair. now there's whisps where there wasn't any and hair feels thicker all over.,love this stuff,1476144000,,,0
5,True,"10 11, 2016",AIG1G1AKH7JVB,B0012Y0ZG2,{'Size:': ' 1'},Amazon Customer,best stuff ever!  makes my hair less frizzy when using with a flat iron.  makes it soft & silky.  highly recommend!,best stuff ever,1476144000,,,0
5,False,"10 3, 2016",A6CEOJ5ISIGRB,B0012Y0ZG2,{'Size:': ' 281'},samantha,i love the smell of this body wash! it doesn't dry out my skin either!,smells great!,1475452800,,,0
5,True,"09 28, 2016",A2BYQUQ8ITJTE8,B0012Y0ZG2,{'Size:': ' 235'},film,"before i used this my main body wash was old spice, after i started using this and feels refreshing and clean i like to go between the other kinds of dial soap over all happy with the product.",great,1475020800,,,0
5,True,"09 27, 2016",A316WN9Q8LGXT,B0012Y0ZG2,{'Size:': ' 110'},William O Torres,best for keratin treatments,five stars,1474934400,,,0
5,True,"09 24, 2016",A3RUBIOZYJNY0D,B0012Y0ZG2,{'Size:': ' 122'},Merrie,thank you,five stars,1474675200,,,0
4,True,"09 21, 2016",A2WNVJ6S7OVZP4,B0012Y0ZG2,{'Size:': ' 15'},Amazon Customer,it worked very well i disliked nothing,four stars,1474416000,,,0
5,True,"09 19, 2016",AE051QZ4E3BPX,B0012Y0ZG2,{'Size:': ' 50'},Debra A Marcks,received product in a timely fashion and am pleased.,shampoo,1474243200,,,0
5,True,"09 15, 2016",A3E9ZV03ZD1ZI,B0012Y0ZG2,{'Size:': ' 122'},Amazon Customer,i love the scent.,five stars,1473897600,,,0
5,True,"09 13, 2016",A27I10FZD5Y0OA,B0012Y0ZG2,{'Size:': ' 6'},Jacqueline Anderson,by far the best shampoo and conditioner i have used.  as someone with very thick and dry hair it has given me back the shine and texture i craved.,excellent product!,1473724800,,,0
5,True,"09 11, 2016",A8FTL366YFPRX,B0012Y0ZG2,{'Size:': ' 6'},JC,"this has helped my hair more than any other product i've tried. i went from red back to blonde and the stylist i was seeing fried my hair. literally told me ""no charge for the chemical cut!"" and laughed. it's been an entire year of hair rehab and this is the only stuff that's worked. i've tried kerastase, phyto and davines. the davines conditioner was great, the shampoo not so much. so i switched back to theorie.",really improves the condition of your hair,1473552000,,,0
5,True,"09 5, 2016",ARFFWJFJWCAGE,B0012Y0ZG2,{'Size:': ' 15'},Bob Eichhorn,seems to work as usual.,five stars,1473033600,,,0
3,True,"09 2, 2016",AIPW346SC1MMK,B0012Y0ZG2,{'Size:': ' 1'},Leslie Handley,"this product is a great deal. they don't sell this in the salon anymore, you can only find it online. it is a great product if you are looking for a shine. it did not work well as an anti-frizz product.",this product is a great deal. they don't sell this in the salon ...,1472774400,,,1
5,True,"08 30, 2016",A2F7429CLFVV3T,B0012Y0ZG2,{'Size:': ' 200ml/6.7oz'},Charlene D. Barker,leaves your hair full of volume and smells great,five stars,1472515200,,,0
5,True,"08 26, 2016",A26FGQS4JIPDH5,B0012Y0ZG2,{'Size:': ' 281'},Linda Willford,my son also likes this,smells great,1472169600,,,0
5,True,"08 25, 2016",A3E9APU6SYF2SD,B0012Y0ZG2,{'Size:': ' one size'},KatieMul,perfect size.,five stars,1472083200,2,,0
5,True,"08 24, 2016",A14QBW6X0Q1YSD,B0012Y0ZG2,{'Size:': ' 58'},Susan J. Bedore,"love  the scent and it work better than any other mousse i have used. it makes my hair look natural, not stiff. my hair is shinier and fuller. great stuff.",love the scent and it work better than any other ...,1471996800,,,0
5,False,"08 19, 2016",AJW13PBIXQ33M,B0012Y0ZG2,{'Size:': ' 8'},Leiito,"this is just divine. i love every single i coloniali product i ever tried. i find their mango shaving soap and rhubarb shaving cream to be very close or even on par with acqua di parma, which for me is the best shaving cream in existence, not just in terms of performance but also the scent and packaging, i love the rhubarb after shave balm but this hibiscus shaving cream, i believe it has no equal and i've tried a number of high-end shower products. the cream has a consistency that is hard to describe but is just right, foams easily, washes off easily, leaves the skin supple and soft and with a scent so delicious that i keep smelling myself for hours after the shower, it's just gorgeous beyond description. i also love the bamboo and rhubarb scents, respectively, they're just as good and some people might actually prefer one or the other to hibiscus, but for my taste hibiscus is sheer perfection when it comes to fragrance. by the way, i don't really know what hibiscus smells like, this definitely smells nothing like hibiscus tea, which was the only hibiscus scent i ever had a chance to try but it's a classy, elegant fragrance that just makes you appreciate life. taking the morning shower with this baby is the perfect way to start the day.",this product makes you love life first thing in the morning.,1471564800,,,0
5,True,"08 17, 2016",A3V6X81OCON26K,B0012Y0ZG2,{'Size:': ' 10'},Kim Shay,was looking everywhere for this as a gift.  great scent1,great,1471392000,,,0
5,True,"08 16, 2016",A270QYQEV3CQGH,B0012Y0ZG2,{'Size:': ' 934'},The Empress,i got s beautiful tan with no burning!  the smell was great too.  thanks amazon for carying this product; i am definitely going to order this product again.,tan and beautiful!,1471305600,,,0
5,True,"08 15, 2016",A280XZUEBJ0G3Z,B0012Y0ZG2,{'Size:': ' 235'},mapster,absolutely...exactly as described,five stars,1471219200,,,0
5,True,"08 12, 2016",A80A8PCDT0NFB,B0012Y0ZG2,{'Size:': ' 57'},Royce Lowe,"used for years, it has dht blocker",five stars,1470960000,,,0
5,True,"08 9, 2016",A3HA7DWA3A6P4D,B0012Y0ZG2,{'Size:': ' 41'},Stellina Reed,great product; does wonders for colored treated hair.,five stars,1470700800,,,0
5,True,"08 8, 2016",A1CJRTU646COUL,B0012Y0ZG2,{'Size:': ' 156'},Lucina Ramirez,"i used its works, i is good",five stars,1470614400,,,0
5,True,"08 5, 2016",A2I02X97TQCOHX,B0012Y0ZG2,{'Size:': ' 48'},Sam,"man, i wish axe never got rid of this scent. it's really awesome. it's perfect for those friday and saturday nights that you're going out. a perfect blend of warm woods and leather, awesome fragrance.",party like a rockstar!,1470355200,,,0
5,True,"07 31, 2016",A1FFGS17PQWUI8,B0012Y0ZG2,{'Size:': ' 33'},Amazon Customer,i love it! i wish the conditioner was still available,wonderful!,1469923200,,,0
5,True,"07 31, 2016",A1QMMNAIOIP0YO,B0012Y0ZG2,{'Size:': ' 31'},Zak young,it makes your scalp tingle and does a great job of cleaning your hair.,great for every day use.,1469923200,,,0
5,False,"07 30, 2016",A2UH411RVKUH96,B0012Y0ZG2,{'Size:': ' 143'},Barb,"have used this for over a month and i love it! no more itching or burning of my skin. along with the olay age defying moisturizer, my skin feels smooth and non-greasy. lovely light scent too.",love it,1469836800,,,0
5,True,"07 29, 2016",A327QPYID8TDAA,B0012Y0ZG2,{'Size:': ' 51'},djanga b.,this keeps my silver hair looking silvery (rather than yellow).  i reorder this on a regular basis.,no more yellow hair,1469750400,,,0
5,True,"07 26, 2016",A3Q6RS3X7VRVW3,B0012Y0ZG2,{'Size:': ' 255'},Nick Nasc,been a fave for decades,five stars,1469491200,,,0
5,True,"07 26, 2016",A3QDLODOQKUXGN,B0012Y0ZG2,{'Size:': ' 281'},Kitty,great fragrance and product.  will purchase again.,great body wash,1469491200,,,0
5,True,"07 26, 2016",A3RQS9GT66TEB8,B0012Y0ZG2,{'Size:': ' 43'},W. Schilling,i like the way it cools my head and cleans my hair,cooling,1469491200,,,0
5,True,"07 25, 2016",AHQ9P60N6NOAH,B0012Y0ZG2,{'Size:': ' 281'},Beth,smells very nice.,five stars,1469404800,,,0
4,True,"07 25, 2016",A1V0TDDAKM4T63,B0012Y0ZG2,{'Size:': ' 1'},csrn925,"been using this for years. cheaper to buy this little bulk of 3 than in a single. i use these especially on humid or rainy days as i have hair that will go nuts, frizz & grow as the day goes along on these types of days. don't use too much though because it will give a greasy look if overdone.",good stuff,1469404800,,,0
5,True,"07 21, 2016",A325V83PQAIH80,B0012Y0ZG2,{'Size:': ' 90'},Julie Waller,fantastic product.  been using it for years! you'll want to use it will the conditioner as well.,great product!,1469059200,,,0
5,True,"07 19, 2016",A9ZMABTHVLKOL,B0012Y0ZG2,{'Size:': ' 52'},Texasgal,"i really wish redken had not discontinued this product, it is such a great product and now i will need to find a long term replacement :(",it is such a great product and now i will need to find a ...,1468886400,,,0
4,True,"07 19, 2016",A258KAILGENIM3,B0012Y0ZG2,{'Size:': ' 266'},Amazon Customer,this shampoo and conditioner leave my hair in great condition. i've just started using it so i cannot tell whether or not it will stimulate hair growth.,this shampoo and conditioner leave my hair in great condition. i've just started using it so i ...,1468886400,,,0
5,True,"07 18, 2016",A23TC03PKGDVQM,B0012Y0ZG2,{'Size:': ' 191'},Kindle Customer,favorite product by  avon,five stars,1468800000,,,0
5,True,"07 18, 2016",A1LV8TM9ICX1IX,B0012Y0ZG2,{'Size:': ' 4-piece Gift Set'},Cordia,i love musk cologne and it is not easy to find so i bought these.  i like all the scents but the original musk is my favorite.,i love musk cologne and it is not easy to find ...,1468800000,2,,0
5,True,"07 16, 2016",A2POJYG128B2EX,B0012Y0ZG2,{'Size:': ' 177ml/6oz'},WeeklyBuyer,love the fresh scent,five stars,1468627200,,,0
5,True,"07 14, 2016",AB4T4E0AGMKRA,B0012Y0ZG2,{'Size:': ' 77'},Amazon Customer,"for months i was waiting the product to come back for sale.
when i saw it is available again i bought 2!!
it was a good choice.
i searched a lot for an organic kid hair gel, and i did not find a better one.
holds my son hair for hours. i know it is a lit expensive, but worth it.",it was a good choice. i searched a lot for an organic ...,1468454400,,,0
5,True,"07 14, 2016",A1PC83477QHU77,B0012Y0ZG2,{'Size:': ' 1'},shirley koberstein,just what i wanted and at a great price,five stars,1468454400,,,0
5,True,"07 14, 2016",AMXYXIWW74J4,B0012Y0ZG2,{'Size:': ' 1'},Lesli,love this stuff! works great when flat ironing my hair and it smells great!,love this product!,1468454400,,,0
4,True,"07 14, 2016",A275L578ORHUVL,B0012Y0ZG2,{'Size:': ' one size'},Pulchritude,"perfect for a pleasant ""all day essence""!",four stars,1468454400,2,,0
5,True,"07 14, 2016",A2L6FOYXXFC3TX,B0012Y0ZG2,{'Size:': ' 233'},Ivan Pavlov,works and smells great.,five stars,1468454400,,,0
5,True,"07 14, 2016",A8KB4X4BRD00L,B0012Y0ZG2,{'Size:': ' 7'},Diane Schmitz,my hair is softer with less frizz after blow drying.,five stars,1468454400,,,0
5,True,"07 13, 2016",A2RRQ78UZSEDF1,B0012Y0ZG2,{'Size:': ' 1'},Beulah,works great!,five stars,1468368000,,,0
5,True,"07 12, 2016",A3KL6I6EWV0MF6,B0012Y0ZG2,{'Size:': ' 25.4 Fluid Ounce'},Jenephil C.,love the this 2-1 shampoo and conditioner.  does wonders for my hair and enjoy using it.,five stars,1468281600,,,0
5,False,"07 11, 2016",A3NHDXMYFEBBG6,B0012Y0ZG2,{'Size:': ' 312'},CCLU,"my daughter is thrilled with this flat iron.  she's been asking for a ceramic flat iron for a while now and i couldn't pass up the opportunity to try this.  she is pleased with how it flattens out her hair.

i received this product for free or at a discounted rate in exchange for product testing and review. i am under no obligation to provide a positive review and received no incentives or rewards for doing so. my goal is to highlight features and drawbacks that i would want to know about as a buyer, not hype the product for the manufacturer to increase sales. my remarks are sincere and true. i work very hard trying to write insightful and thoughtful reviews for each item. i hope that these reviews are helpful to others. while it is true that many items are received at discounted rates or complimentary, my reviews are completely unbiased as well as honest and are my personal experiences and opinion of the product. once again, it is just my own opinion and experience with the product, your own opinion and experience may vary. i received no monetary compensation and am not required to give a good review. this disclosure is in accordance with the federal trade commission guidelines on testimony and advertising.",she is pleased with how it flattens out her hair,1468195200,,,0
5,False,"07 10, 2016",AAJSS6CLCYC0M,B0012Y0ZG2,{'Size:': ' 312'},J,"i am an avid hair-straightener. i bought this to serve as my travel straightener, and it will actually become my daily user. it is so sleek and nice. the plates do not grab hair, making it easy to quickly run through my hair. i love how quickly it heats up and the digital temperature gauge is great. i have thinner hair so this is perfect to adjust the heat just right. i highly recommend this product. it is compact and easy to store away. also comes with a heat glove. although i do not use one, it is nice to have an an option just in case. zero complaints! i received this product at a discounted rate in exchange for an honest review.","bought for traveling, but will use daily.",1468108800,,,0
5,True,"07 9, 2016",A1N3KXBQ1A53IP,B0012Y0ZG2,{'Size:': ' 113'},Dawn Martinez,my husband uses this bodywash all the time. he says it doesn't dry out his skin and it smells great. i would recommend this body wash.,he says it doesn't dry out his skin and it smells great. i would recommend this body wash,1468022400,,,0
4,True,"07 8, 2016",AOG134B92MGKO,B0012Y0ZG2,{'Size:': ' 5 oz.'},MRS K L WARRINGTON,"good, happy with the product and price",four stars,1467936000,,,0
5,True,"07 6, 2016",A1IYXUF0KPKOS1,B0012Y0ZG2,{'Size:': ' 3'},susanp,would not use any other conditioner.  i use it at least every 2 weeks to keep my white hair shining and healthy!,best product for dry or aging hair.,1467763200,,,0
4,True,"07 6, 2016",A3E52KMZJI788W,B0012Y0ZG2,{'Size:': ' 25'},K9 Lover,"the silver shampoo i had been using is no longer available, so i tried this. it does a great job as far as color goes but didn't leave my hair as soft. i have very thick coarse hair and it's hard to find a product to soften it. overall i'm very pleased, especially for the cost.",keeps my white hair from looking yellow.,1467763200,,,0
5,True,"07 4, 2016",A20B9DRVC87T06,B0012Y0ZG2,{'Size:': ' 177ml/6oz'},Kelly,love!,five stars,1467590400,,,0
5,True,"07 4, 2016",A1Z14Z7HOM429U,B0012Y0ZG2,{'Size:': ' 6'},Laura J. Johnson,"yeah, the huge size!!!  this stuff has changed my naturally curly hair!",five stars,1467590400,,,0
5,True,"07 2, 2016",A1L887BYCTVXH6,B0012Y0ZG2,{'Size:': ' 463'},Aidan D.,miami is my favorite,five stars,1467417600,,,0
5,True,"07 1, 2016",A1P5CYOPKV31LU,B0012Y0ZG2,{'Size:': ' 74'},Yessi Islas,love the smell & lathers easily so you don't need much. has lasted me for a while now & will definitely be buying again!,definitely recommend!,1467331200,,,0
5,True,"06 30, 2016",A1V9QLYRT1O4KF,B0012Y0ZG2,{'Size:': ' 192'},Amazon Customer,the product arrived as promised and in good condition.,five stars,1467244800,,,0
5,True,"06 29, 2016",AMPSYLH47ZFU6,B0012Y0ZG2,{'Size:': ' 1'},J. Trevino,i have used this product for years. it is the only one that controls the frizz on humid days.,i have used this product for years. it is ...,1467158400,,,0
5,True,"06 27, 2016",A21VGLAQKA6UXO,B0012Y0ZG2,{'Size:': ' 15'},Little Britches,"this is a great help for fine hair, i've used it for three years and it really makes a difference !",really does the job !,1466985600,,,0
